,creatorid,post_id,title,caption,likes,thumbnail_url,url,date_utc,typename,caption_hashtags,is_video,audio_url,audio_transcript,en_audio_transcript
245,payalforstyle,C62YkgOJcpe,,"Creator friends—this audio, any b-roll of you doing something you’d otherwise share. & GO! 🙏❤️ 

@macklemore #macklemore

Visit @operationolivebranch for ways to directly help families in Gaza in need.",15460,posts/payalforstyle\2024-05-12_01-21-50_UTC.jpg,posts/payalforstyle\2024-05-12_01-21-50_UTC.mp4,2024-05-12 01:21:50,GraphVideo,['macklemore'],True,audio_output/payalforstyle\2024-05-12_01-21-50_UTC.mp3,"The people they won't leave. What is threatening about divesting and wanting peace? The problem isn't the protests, it's what they're protesting. It goes against what our country is funding. Block the barricade until Palestine is free. Block the barricade until Palestine is free. When I was seven, I learned a lesson from Cuban Eazy-E. What was it again? Oh yeah, fuck the police. Actors and badgers protecting property in a system that was designed by white supremacy. But the people are in the streets. You can pay off META, you can't pay off me. Politicians who serve by any means. AIPAC, KUFI, and all the companies. You see we sell fear around the land of the free. But this generation here is about to cut the strings. You can ban TikTok, take us out the algorithm, but it's too late. We've seen the truth, we bear witness. Seen the rubble, the buildings, the mothers, and the children, and all the men that you murdered, and then we see how you're the","The people they won't leave. What is threatening about divesting and wanting peace? The problem isn't the protests, it's what they're protesting. It goes against what our country is funding. Block the barricade until Palestine is free. Block the barricade until Palestine is free. When I was seven, I learned a lesson from Cuban Eazy-E. What was it again? Oh yeah, fuck the police. Actors and badgers protecting property in a system that was designed by white supremacy. But the people are in the streets. You can pay off META, you can't pay off me. Politicians who serve by any means. AIPAC, KUFI, and all the companies. You see we sell fear around the land of the free. But this generation here is about to cut the strings. You can ban TikTok, take us out the algorithm, but it's too late. We've seen the truth, we bear witness. Seen the rubble, the buildings, the mothers, and the children, and all the men that you murdered, and then we see how you're the"
246,payalforstyle,C6zgbJHvnNF,,"Florals & Hot Wheels 🌺🏁

He picked out a few from his bouquet to give to friends and teachers 🥰

#boymom #momofsons #raisingboys #boyslikeflowerstoo #raisingsons #raisingboyswell",1640,posts/payalforstyle\2024-05-10_22-33-12_UTC.jpg,posts/payalforstyle\2024-05-10_22-33-12_UTC.mp4,2024-05-10 22:33:12,GraphVideo,"['boymom', 'momofsons', 'raisingboys', 'boyslikeflowerstoo', 'raisingsons', 'raisingboyswell']",True,audio_output/payalforstyle\2024-05-10_22-33-12_UTC.mp3,"I'm heading to my son's preschool for a Mother's Day tea party today, and I want to surprise him with his favorite flowers. So let's go pick them out. His favorite colors are pink and purple. All right, got the flowers and stuffies and Hot Wheels for him and his brother. Oh, you are the sweetest. Thank you so much.","I'm heading to my son's preschool for a Mother's Day tea party today, and I want to surprise him with his favorite flowers. So let's go pick them out. His favorite colors are pink and purple. All right, got the flowers and stuffies and Hot Wheels for him and his brother. Oh, you are the sweetest. Thank you so much."
247,payalforstyle,C6y3VDruWNS,,"Normalize this ❤️

May is *Mental Health Awareness Month* and I’m sure I don’t have to tell you prioritizing our mental health should be celebrated year round.

And as always, TY @teacherspayteachers for saving my day once again! This resource was free, too!

#mentalhealth #mentalhealthawareness #mayismentalhealthawarenessmonth #therapeutic #therapeuticcoloring",3306,posts/payalforstyle\2024-05-10_16-43-41_UTC.jpg,posts/payalforstyle\2024-05-10_16-43-41_UTC.mp4,2024-05-10 16:43:41,GraphVideo,"['mentalhealth', 'mentalhealthawareness', 'mayismentalhealthawarenessmonth', 'therapeutic', 'therapeuticcoloring']",True,audio_output/payalforstyle\2024-05-10_16-43-41_UTC.mp3,"I'm an 8th grade teacher. My students have been state testing all week. It has been a beating for both teachers and students and today we have a regular day of school and I've been stressing all morning because I don't really have a lesson planned. That's stressful. That is stressful for a teacher. Something clicked and I was like, you know what everyone needs today? A break. So I printed all of these mental health awareness coloring pages like all these great quotes and we're gonna color and I'm gonna play a movie on the back. If you are an educator or a parent, normalize tapping in to what your kids actually need. Our society is so go-go-go that even as an adult, you always feel like you're behind and you know what the coolest part is? By doing this today, I'm probably teaching them one of the biggest lessons. To take the break when you need or want to take the break. Happy Friday.","I'm an 8th grade teacher. My students have been state testing all week. It has been a beating for both teachers and students and today we have a regular day of school and I've been stressing all morning because I don't really have a lesson planned. That's stressful. That is stressful for a teacher. Something clicked and I was like, you know what everyone needs today? A break. So I printed all of these mental health awareness coloring pages like all these great quotes and we're gonna color and I'm gonna play a movie on the back. If you are an educator or a parent, normalize tapping in to what your kids actually need. Our society is so go-go-go that even as an adult, you always feel like you're behind and you know what the coolest part is? By doing this today, I'm probably teaching them one of the biggest lessons. To take the break when you need or want to take the break. Happy Friday."
248,payalforstyle,C6xEZVovHOj,,"What if we showed ourselves love on Mother’s Day without all the guilt? I know at least part of my weekend will be spent doing something for me. On a mission to normalize that ❤️

@kayjewelers 

#mothersday #mothersdaygift #gifttoself #kayjewelers #motherhood #momstyle #KAYPartner",636,posts/payalforstyle\2024-05-09_23-59-44_UTC.jpg,posts/payalforstyle\2024-05-09_23-59-44_UTC.mp4,2024-05-09 23:59:44,GraphVideo,"['mothersday', 'mothersdaygift', 'gifttoself', 'kayjewelers', 'motherhood', 'momstyle', 'kaypartner']",True,audio_output/payalforstyle\2024-05-09_23-59-44_UTC.mp3,"Style my new earrings from Kay with me. This Mother's Day I am showing my self-love. Yeah, you heard me. And I'll be honest, this feels a little selfish. It feels uncomfortable, which got me thinking why I, and so many mothers I know, including my own, struggle to put ourselves first. To celebrate the changes each phase of motherhood presents, the challenges, the learning, the wins. There is an evolution to it all. Do I have the ever-present mom guilt when I choose me? I do. I'm working on it. But I also know when I lift myself up, I'm even more capable of holding up the ones who lean on me.","Style my new earrings from Kay with me. This Mother's Day I am showing my self-love. Yeah, you heard me. And I'll be honest, this feels a little selfish. It feels uncomfortable, which got me thinking why I, and so many mothers I know, including my own, struggle to put ourselves first. To celebrate the changes each phase of motherhood presents, the challenges, the learning, the wins. There is an evolution to it all. Do I have the ever-present mom guilt when I choose me? I do. I'm working on it. But I also know when I lift myself up, I'm even more capable of holding up the ones who lean on me."
249,payalforstyle,C6w0JjFvpIv,,"Repeat after me: WE ARE A UNITED FRONT. 

#funny #parents #momanddad #letsgo #parentsofig #momlife #dadlife #dadsofinstagram #parenthood",678,posts/payalforstyle\2024-05-09_21-27-11_UTC.jpg,posts/payalforstyle\2024-05-09_21-27-11_UTC.mp4,2024-05-09 21:27:11,GraphVideo,"['funny', 'parents', 'momanddad', 'letsgo', 'parentsofig', 'momlife', 'dadlife', 'dadsofinstagram', 'parenthood']",True,audio_output/payalforstyle\2024-05-09_21-27-11_UTC.mp3,Let's fucking go? Let's go? I guess?,
250,payalforstyle,C6wZiaGubcm,,"Someone get this man on payroll🤣

But honestly a little dedication post bc he’s really not into being on camera all the time, isn’t always in the mood to film content, but still stopped with me in so many “aesthetic” corners throughout our trip, to capture the moment. 

I’ve learned from him what it means to really show up for your partner. To try your best to share “the vision” that you don’t really understand or isn’t YOUR top priority. ❤️

#ighusband #ighubby #husbandsofinstagram #behindthescenes #bts #contentcreation #content #europe",955,posts/payalforstyle\2024-05-09_17-33-40_UTC.jpg,posts/payalforstyle\2024-05-09_17-33-40_UTC.mp4,2024-05-09 17:33:40,GraphVideo,"['ighusband', 'ighubby', 'husbandsofinstagram', 'behindthescenes', 'bts', 'contentcreation', 'content', 'europe']",True,audio_output/payalforstyle\2024-05-09_17-33-40_UTC.mp3,"I'm working late because I'm a singer. Oh, he looks so cute. Wrapped around my finger, my twisted humor. Making love so often, my honey.","I'm working late because I'm a singer. Oh, he looks so cute. Wrapped around my finger, my twisted humor. Making love so often, my honey."
251,payalforstyle,C6uw_4Rsbdy,,"It’s not an airport, no need to announce✈️…✌🏽

@itvelikethat_ sent me this dm and we made it a reel immediately 🙃

#contentcreator #funny #oh  #creator",4471,posts/payalforstyle\2024-05-09_02-20-44_UTC.jpg,posts/payalforstyle\2024-05-09_02-20-44_UTC.mp4,2024-05-09 02:20:44,GraphVideo,"['contentcreator', 'funny', 'oh', 'creator']",True,audio_output/payalforstyle\2024-05-09_02-20-44_UTC.mp3,Oh. Holy. No.,Oh. Holy. No.
252,payalforstyle,C6ukCIkMwPg,,"Sorry for the things I said before I became a mom 🫠  I’ll take 2 hotel nights 🙃 please & TY 

What are the notions you had, said, or judged a mom for that you now feel otherwise about!? 

#motherhood #mothersday #momlife #momcation #momsday #motherhoodunplugged",4367,posts/payalforstyle\2024-05-09_00-29-44_UTC.jpg,posts/payalforstyle\2024-05-09_00-29-44_UTC.mp4,2024-05-09 00:29:44,GraphVideo,"['motherhood', 'mothersday', 'momlife', 'momcation', 'momsday', 'motherhoodunplugged']",True,audio_output/payalforstyle\2024-05-09_00-29-44_UTC.mp3,"I owe somebody an apology. It's been a long time coming. I don't even know if they're going to see this video or if they'll know that it's for them. Before I was a mom, I had a friend who struggled to get pregnant and she eventually did. And so I was kind of there to witness her pregnancy and the birth and welcoming the baby into the world. One particular Mother's Day, she went on about how all she wanted was a night away by the door. By herself in a hotel. And I remember thinking like, Oh my God, that's so selfish. You prayed and desired motherhood more than anything else in your life. And here you have it. And on a day that you should be celebrating your motherhood with your child, you don't want to spend with your child. So at the time, I didn't say anything to her, but I judged it. So fast forward eight years into my own motherhood. Now as a mom of two, I'm sincerely sorry that in that moment I didn't have more empathy and understanding for what you were going through because I do now. So I look forward to spending part of Mother's Day weekend with my kids. I don't want to referee fight, put out tantrums and manage their behaviors out at a restaurant. And no, I'm not selfish for saying that. And she wasn't either.","I owe somebody an apology. It's been a long time coming. I don't even know if they're going to see this video or if they'll know that it's for them. Before I was a mom, I had a friend who struggled to get pregnant and she eventually did. And so I was kind of there to witness her pregnancy and the birth and welcoming the baby into the world. One particular Mother's Day, she went on about how all she wanted was a night away by the door. By herself in a hotel. And I remember thinking like, Oh my God, that's so selfish. You prayed and desired motherhood more than anything else in your life. And here you have it. And on a day that you should be celebrating your motherhood with your child, you don't want to spend with your child. So at the time, I didn't say anything to her, but I judged it. So fast forward eight years into my own motherhood. Now as a mom of two, I'm sincerely sorry that in that moment I didn't have more empathy and understanding for what you were going through because I do now. So I look forward to spending part of Mother's Day weekend with my kids. I don't want to referee fight, put out tantrums and manage their behaviors out at a restaurant. And no, I'm not selfish for saying that. And she wasn't either."
253,payalforstyle,C6sBx49Aqe3,,"🪨📝✂️❤️

#paris #parisphotoshoot #eiffeltower @damien.gugenheim @theparisianphotographers #loveinparis",2535,posts/payalforstyle\2024-05-08_00-49-02_UTC.jpg,posts/payalforstyle\2024-05-08_00-49-02_UTC.mp4,2024-05-08 00:49:02,GraphVideo,"['paris', 'parisphotoshoot', 'eiffeltower', 'loveinparis']",True,audio_output/payalforstyle\2024-05-08_00-49-02_UTC.mp3,"Rock, paper, scissors, shoot. Rock, paper, scissors, shoot.","Rock, paper, scissors, shoot. Rock, paper, scissors, shoot."
254,payalforstyle,C6rHznOAYnq,,"THIS TRACKS. 

#middleschoolgirls #middleschool #loml #lovesofmylife #3loverstheory",1595,posts/payalforstyle\2024-05-07_16-26-26_UTC.jpg,posts/payalforstyle\2024-05-07_16-26-26_UTC.mp4,2024-05-07 16:26:26,GraphVideo,"['middleschoolgirls', 'middleschool', 'loml', 'lovesofmylife', '3loverstheory']",True,audio_output/payalforstyle\2024-05-07_16-26-26_UTC.mp3,"And I'll say it again. The middle school girls know what they're talking about. And today, they told me about the three loves of your life theory. And I thought about it, and it checks out. So they say, first love of your life is fairy tale, unconditional love. It doesn't last, of course, it's the first of three. But it is this, like, sweetheart love. The second love of your life serves to teach you a lesson. And so it is heartbreak. There is something that happens that leaves you with pieces to pick up. And you have to build yourself back up, and you learn a lesson from this love. The third is your last, your final. It is uncomplicated. It is easy, and it is the one that just makes sense. So food for thought, consider the relationship you're in right now. Is it one, two, or three? Mind you, at 13, a couple of them have already told me they've gone through one and two, and they're ready for three.","And I'll say it again. The middle school girls know what they're talking about. And today, they told me about the three loves of your life theory. And I thought about it, and it checks out. So they say, first love of your life is fairy tale, unconditional love. It doesn't last, of course, it's the first of three. But it is this, like, sweetheart love. The second love of your life serves to teach you a lesson. And so it is heartbreak. There is something that happens that leaves you with pieces to pick up. And you have to build yourself back up, and you learn a lesson from this love. The third is your last, your final. It is uncomplicated. It is easy, and it is the one that just makes sense. So food for thought, consider the relationship you're in right now. Is it one, two, or three? Mind you, at 13, a couple of them have already told me they've gone through one and two, and they're ready for three."
255,payalforstyle,C6pqGrmsji6,,"You and me, London? 

#london #london🇬🇧 #youandme #londonbaby",2111,posts/payalforstyle\2024-05-07_02-43-06_UTC_1.jpg,posts/payalforstyle\2024-05-07_02-43-06_UTC_1.jpg,2024-05-07 02:43:06,GraphSidecar,"['london', 'london', 'youandme', 'londonbaby']",False,,,
256,payalforstyle,C6pFUKXv3d6,,"I am invested. HBU?

#drake #kendrick #beef #diss #rapbeef #iminvested",103090,posts/payalforstyle\2024-05-06_21-23-19_UTC.jpg,posts/payalforstyle\2024-05-06_21-23-19_UTC.mp4,2024-05-06 21:23:19,GraphVideo,"['drake', 'kendrick', 'beef', 'diss', 'rapbeef', 'iminvested']",True,audio_output/payalforstyle\2024-05-06_21-23-19_UTC.mp3,certified loverboy certified pedophiles dot fuck em up i'ma do my stuff why you trolling like a bitch ain't you tired trying to strike a chord and it's probably a minor,certified loverboy certified pedophiles dot fuck em up i'ma do my stuff why you trolling like a bitch ain't you tired trying to strike a chord and it's probably a minor
257,payalforstyle,C6on3IquWLz,,"“But where are you FROM from?” 🫠

Be specific 😉 it’s a loaded question for some of us.

#culture #ethnicity #whereareyoufrom 

IB: @valerialipovetsky",4587,posts/payalforstyle\2024-05-06_17-06-12_UTC.jpg,posts/payalforstyle\2024-05-06_17-06-12_UTC.mp4,2024-05-06 17:06:12,GraphVideo,"['culture', 'ethnicity', 'whereareyoufrom']",True,audio_output/payalforstyle\2024-05-06_17-06-12_UTC.mp3,Thank you for watching.,Thank you for watching.
258,payalforstyle,C6m4qb2sXHo,,"For my @friends fans. 

🤪 I had to. 

#dustyaf Ty @pepperbirkin 😅",1278,posts/payalforstyle\2024-05-06_00-53-37_UTC.jpg,posts/payalforstyle\2024-05-06_00-53-37_UTC.mp4,2024-05-06 00:53:37,GraphVideo,['dustyaf'],True,audio_output/payalforstyle\2024-05-06_00-53-37_UTC.mp3,"Oh, and by the way, Y-O-U apostrophe R-E means you are. Y-O-U-R means you're.","Oh, and by the way, Y-O-U apostrophe R-E means you are. Y-O-U-R means you're."
259,payalforstyle,C6my-52PoF7,,"Still waiting on a response 😆 

Honestly though - I come across a LOT of people I disagree with on social media, yet never feel inclined to pop into their DMs to harass them. The keyboard warriors (this one was racist, too!) are out of hand. 

#englishteacher #getreal #gtfoh #ignorance #theirony #isntitironic",3095,posts/payalforstyle\2024-05-06_00-06-05_UTC.jpg,posts/payalforstyle\2024-05-06_00-06-05_UTC.mp4,2024-05-06 00:06:05,GraphVideo,"['englishteacher', 'getreal', 'gtfoh', 'ignorance', 'theirony', 'isntitironic']",True,audio_output/payalforstyle\2024-05-06_00-06-05_UTC.mp3,Oh my good lord,
260,payalforstyle,C6mM5XKPoUL,,"Sunday mornings are what we look forward to the most bc of dad’s perfect flip 🥞 - of course the boys gotta learn❤️

#dustysons #dustydaughter #funny #relatable #dustoff #raisingyoungmen #raisingsons #raisingboys #momofboys #momofsons 

Dusty son",3675,posts/payalforstyle\2024-05-05_18-32-51_UTC.jpg,posts/payalforstyle\2024-05-05_18-32-51_UTC.mp4,2024-05-05 18:32:51,GraphVideo,"['dustysons', 'dustydaughter', 'funny', 'relatable', 'dustoff', 'raisingyoungmen', 'raisingsons', 'raisingboys', 'momofboys', 'momofsons']",True,audio_output/payalforstyle\2024-05-05_18-32-51_UTC.mp3,Thank you for watching today~! Please subscribe and like! I'll miss you. Bye.,Thank you for watching today~! Please subscribe and like! I'll miss you. Bye.
261,payalforstyle,C6l4o9WOFDB,,"Type B moms: gather.🫡 

Comment “SHOP” For a link to the outfit ❤️

#birthdayparties #typebmom #funny #motherhood",799,posts/payalforstyle\2024-05-05_15-33-41_UTC.jpg,posts/payalforstyle\2024-05-05_15-33-41_UTC.mp4,2024-05-05 15:33:41,GraphVideo,"['birthdayparties', 'typebmom', 'funny', 'motherhood']",True,audio_output/payalforstyle\2024-05-05_15-33-41_UTC.mp3,"Some of you guys joke about being the mom hustling in the Target drive-thru before a birthday party, trying to get the gift wrapped in the car. I'll one up that. I'm the, I didn't order the gift on time, so I'll drop it off later, mom. Bye.","Some of you guys joke about being the mom hustling in the Target drive-thru before a birthday party, trying to get the gift wrapped in the car. I'll one up that. I'm the, I didn't order the gift on time, so I'll drop it off later, mom. Bye."
262,payalforstyle,C6klG_EMv74,,"Baby, let me upgrade you. 

#wifelife #happywifehappylife #thanksboo",2272,posts/payalforstyle\2024-05-05_03-24-05_UTC.jpg,posts/payalforstyle\2024-05-05_03-24-05_UTC.mp4,2024-05-05 03:24:05,GraphVideo,"['wifelife', 'happywifehappylife', 'thanksboo']",True,audio_output/payalforstyle\2024-05-05_03-24-05_UTC.mp3,Do not miss these requirements. Please let us know. Free entertainment and Wi-Fi is...,Do not miss these requirements. Please let us know. Free entertainment and Wi-Fi is...
263,payalforstyle,C6j3Ym4vYVb,,"Looking summertime fine 😍

@payalforstyle paired our blue Rita jhumkis with an outfit that absolutely screams summer🔆 I'm ready, are you?!",-1,posts/payalforstyle\2024-05-04_20-43-42_UTC_1.jpg,posts/payalforstyle\2024-05-04_20-43-42_UTC_1.jpg,2024-05-04 20:43:42,GraphSidecar,[],False,,,
264,payalforstyle,C6jYh3Du7iz,,"Did she know this would be THE mother anthem!?

Self regulation is by far the hardest part. Do you struggle with this, too? 

#realmotherhood #momof2 #momlife #regulateemotions #breakgenerationalpatterns",5782,posts/payalforstyle\2024-05-04_16-14-22_UTC.jpg,posts/payalforstyle\2024-05-04_16-14-22_UTC.mp4,2024-05-04 16:14:22,GraphVideo,"['realmotherhood', 'momof2', 'momlife', 'regulateemotions', 'breakgenerationalpatterns']",True,audio_output/payalforstyle\2024-05-04_16-14-22_UTC.mp3,Thank you for paying attention.,Thank you for paying attention.
265,payalforstyle,C6hvQmMsVYJ,,"❤️

#paris #eiffeltower #parisphotoshoot @theparisianphotographers @damien.gugenheim",3440,posts/payalforstyle\2024-05-04_00-54-28_UTC.jpg,posts/payalforstyle\2024-05-04_00-54-28_UTC.mp4,2024-05-04 00:54:28,GraphVideo,"['paris', 'eiffeltower', 'parisphotoshoot']",True,audio_output/payalforstyle\2024-05-04_00-54-28_UTC.mp3,"I want you to know, you know I love you so. You know I love you so.","I want you to know, you know I love you so. You know I love you so."
266,payalforstyle,C6g0vTNuar9,,"Who run the world? Middle school girls. ‼️

#middleschoolteacher #teacherlife #middleschoolgirls #funny #whoruntheworld",24760,posts/payalforstyle\2024-05-03_16-30-43_UTC.jpg,posts/payalforstyle\2024-05-03_16-30-43_UTC.mp4,2024-05-03 16:30:43,GraphVideo,"['middleschoolteacher', 'teacherlife', 'middleschoolgirls', 'funny', 'whoruntheworld']",True,audio_output/payalforstyle\2024-05-03_16-30-43_UTC.mp3,"So I teach eighth grade and the girls are very different than when I was in middle school. Honestly, they're so cool. They know who they are. They like who they are. They make baggy clothes look good and they definitely don't need validation, let alone from a male. So we're learning about the holocaust and yesterday I shared a heart-wrenching video of a story. This couple who they were married and then they were separated during the holocaust and the man was sent to concentration camp and the woman had the choice. She could stay back or she could follow him and she ended up following him. A story of true love and commitment and the fact that love can surpass this agonizing situation. So we finish and at the end of class a group of girls comes up to me and one of them says, Mrs. Desai, I would never, I would never follow a man into danger. Not a man. I would never. And I was like, maybe if it was your husband and you were so in love, right? Like mate, mate. They were like, no, no. This generation of girls, they're not gonna put up with any nonsense. Low key, they are gonna lead the way and I am so excited to watch this happen.","So I teach eighth grade and the girls are very different than when I was in middle school. Honestly, they're so cool. They know who they are. They like who they are. They make baggy clothes look good and they definitely don't need validation, let alone from a male. So we're learning about the holocaust and yesterday I shared a heart-wrenching video of a story. This couple who they were married and then they were separated during the holocaust and the man was sent to concentration camp and the woman had the choice. She could stay back or she could follow him and she ended up following him. A story of true love and commitment and the fact that love can surpass this agonizing situation. So we finish and at the end of class a group of girls comes up to me and one of them says, Mrs. Desai, I would never, I would never follow a man into danger. Not a man. I would never. And I was like, maybe if it was your husband and you were so in love, right? Like mate, mate. They were like, no, no. This generation of girls, they're not gonna put up with any nonsense. Low key, they are gonna lead the way and I am so excited to watch this happen."
267,payalforstyle,C6fXDCUswLJ,,"The kids are our only hope ❤️ 

Last slide @suzytamimi",9326,posts/payalforstyle\2024-05-03_02-44-11_UTC_1.jpg,posts/payalforstyle\2024-05-03_02-44-11_UTC_1.jpg,2024-05-03 02:44:11,GraphSidecar,[],False,,,
268,payalforstyle,C6fNmB-sNCo,,"From 9-5 to 5-9 ⚽️🏀🏈⚾️

#motherhood #momlife #funny #momlife #sportsmom",1312,posts/payalforstyle\2024-05-03_01-23-25_UTC.jpg,posts/payalforstyle\2024-05-03_01-23-25_UTC.mp4,2024-05-03 01:23:25,GraphVideo,"['motherhood', 'momlife', 'funny', 'momlife', 'sportsmom']",True,audio_output/payalforstyle\2024-05-03_01-23-25_UTC.mp3,I'll tell you something right now. I'd rather burn my whole life down than listen to one more second of all this bitching and moaning.,I'll tell you something right now. I'd rather burn my whole life down than listen to one more second of all this bitching and moaning.
269,payalforstyle,C6eQTbvO3sv,,"Boundaries are iron clad.🦾

Just me, or has motherhood allowed you to become much more decisive in who you are and what you tolerate?

Take it from a former people pleaser. I spent years of my life vying to make others around me comfortable, and the cost was always my own discomfort. 

Motherhood, a natural shift in my priorities, rising up to become the woman my children need me to be—has given me so much power in being definitive and holding boundaries to protect our peace ❤️

#motherhood #mymotherhood #shesnolongerwithus",1289,posts/payalforstyle\2024-05-02_16-27-24_UTC.jpg,posts/payalforstyle\2024-05-02_16-27-24_UTC.mp4,2024-05-02 16:27:24,GraphVideo,"['motherhood', 'mymotherhood', 'shesnolongerwithus']",True,audio_output/payalforstyle\2024-05-02_16-27-24_UTC.mp3,She's no longer with us.,She's no longer with us.
270,payalforstyle,C6ciVE8s4Fa,,"Instilling gratitude is a hard lesson for all of us - life moves fast, and we just end up taking things for granted! 

Slowing down with this journal from @littlekidsbiglessons that comes with daily prompts and activities around gratitude has help initiate some meaningful conversations! I was tired of getting the one worded answers, and now we are digging in more ❤️

Comment “LINK” below, and I’ll DM you with the info! 

#dustysons #dustydaughter #funny #relatable #dustoff #raisingyoungmen #raisingsons #raisingboys #momofboys #momofsons 

Dusty son",804,posts/payalforstyle\2024-05-02_00-30-23_UTC.jpg,posts/payalforstyle\2024-05-02_00-30-23_UTC.mp4,2024-05-02 00:30:23,GraphVideo,"['dustysons', 'dustydaughter', 'funny', 'relatable', 'dustoff', 'raisingyoungmen', 'raisingsons', 'raisingboys', 'momofboys', 'momofsons']",True,audio_output/payalforstyle\2024-05-02_00-30-23_UTC.mp3,Thank you for watching.,Thank you for watching.
271,payalforstyle,C6bvJeJxHLF,,"Mom guilt - it gets the best of us.  Here are 2 strategies that helped me deal with a recent feeling that took me by surprise! 

Would these strategies help you? 

#momguilt #motherhood #motherhoodunplugged #momlife",1715,posts/payalforstyle\2024-05-01_19-12-47_UTC.jpg,posts/payalforstyle\2024-05-01_19-12-47_UTC.mp4,2024-05-01 19:12:47,GraphVideo,"['momguilt', 'motherhood', 'motherhoodunplugged', 'momlife']",True,audio_output/payalforstyle\2024-05-01_19-12-47_UTC.mp3,"I wish mom and daddy didn't go on the trip anymore. So I ended up researching some ways to overcome this. Two things stood out to me, and they're kind of mindset shifts. The first one is to practice gratitude often. It means to be fully present and engaged and grateful for the time that you do have together. Which is majority of the time. And even be grateful and present for the time that I was away. And that can lead to less guilt about the time that you spend away because the time together was so fulfilling and you were fully present. The second one is recognizing irrational thoughts. And for me, that's the fact that we were away for one week. In the grand scheme of things, that's nothing when we are here for the big moments and the small moments and all the in between. The fact that we were away for one week is not going to leave my children with this deep-rooted feeling of abandonment. These strategies definitely helped me. So I hope that this chat helped you too.","I wish mom and daddy didn't go on the trip anymore. So I ended up researching some ways to overcome this. Two things stood out to me, and they're kind of mindset shifts. The first one is to practice gratitude often. It means to be fully present and engaged and grateful for the time that you do have together. Which is majority of the time. And even be grateful and present for the time that I was away. And that can lead to less guilt about the time that you spend away because the time together was so fulfilling and you were fully present. The second one is recognizing irrational thoughts. And for me, that's the fact that we were away for one week. In the grand scheme of things, that's nothing when we are here for the big moments and the small moments and all the in between. The fact that we were away for one week is not going to leave my children with this deep-rooted feeling of abandonment. These strategies definitely helped me. So I hope that this chat helped you too."
272,payalforstyle,C6Z_K6sPfFP,,"Stay mad 😜 @tryharder225 

#thesewordsaremyown #stayhappy #happybubble #❤️
#fitcheck",6235,posts/payalforstyle\2024-05-01_00-40-43_UTC.jpg,posts/payalforstyle\2024-05-01_00-40-43_UTC.mp4,2024-05-01 00:40:43,GraphVideo,"['thesewordsaremyown', 'stayhappy', 'happybubble', 'fitcheck']",True,audio_output/payalforstyle\2024-05-01_00-40-43_UTC.mp3,"I love you, I love you, I love you, I love you. There's, there's, there's, there's. That's all I got to say. Love you.","I love you, I love you, I love you, I love you. There's, there's, there's, there's. That's all I got to say. Love you."
273,payalforstyle,C6ZLx-lO9ce,,"At least we know he’s happy there 🤷🏽‍♀️

#parenthood #funny #8yearold #motherhoodisfun",2382,posts/payalforstyle\2024-04-30_17-21-48_UTC.jpg,posts/payalforstyle\2024-04-30_17-21-48_UTC.mp4,2024-04-30 17:21:48,GraphVideo,"['parenthood', 'funny', '8yearold', 'motherhoodisfun']",True,audio_output/payalforstyle\2024-04-30_17-21-48_UTC.mp3,,
274,fatimaa.younus,CoA3xlMppY3,,"So soo blessed, my little girl gang,my lovesss 🌸🌸🌸 absolutely love our matching outfits from @ivycityco And the beautiful Islamic artwork which is from @shopnirvanagallery
My scarf is from @amirasallure_ , the most high quality material, if you are looking for a chiffon hijab you need to check out her website!

#allhumdulilah #allhumabarik #girlmom",-1,posts/fatimaa.younus\2023-01-29_21-09-45_UTC.jpg,posts/fatimaa.younus\2023-01-29_21-09-45_UTC.mp4,2023-01-29 21:09:45,GraphVideo,"['allhumdulilah', 'allhumabarik', 'girlmom']",True,audio_output/fatimaa.younus\2023-01-29_21-09-45_UTC.mp3,Take my breath away.,Take my breath away.
275,fatimaa.younus,CoFZeQjJXa4,,"Building HER, I started being more intentional, more specific in what I want myself to look like, my life to look like. Trying my best to be the highest version of myself, and taking care of myself. 

Things that really matter, and are a high priority in my life right now is, making sure I’m hydrated and eating well, taking time to rest, taking time to follow my passions outside of being a mother, praying, asking for help, boundaries, having a 5 min makeup routine, outsourcing, spending time outside for mental breaks. Constantly working on myself and my family 💕 when you are intentional the universe will open up doors for you

#womeninmarketing",-1,posts/fatimaa.younus\2023-01-31_15-21-41_UTC.jpg,posts/fatimaa.younus\2023-01-31_15-21-41_UTC.mp4,2023-01-31 15:21:41,GraphVideo,['womeninmarketing'],True,audio_output/fatimaa.younus\2023-01-31_15-21-41_UTC.mp3,Because I'm building her. My her. I see her. I feel her. I have a vision for her. I know exactly what she looks like.,Because I'm building her. My her. I see her. I feel her. I have a vision for her. I know exactly what she looks like.
276,fatimaa.younus,ClCOkTAp7wa,,"Pregnancy is beautiful but it can also be a lot!!!! This one was going pretty smooth until the last few weeks, I’m so over it, and my brain feels like mush! I was having a conversation with my midwife and she was just like Fatima is that you talking or is it your hormones….I’m just ready to skip to the good part!",-1,posts/fatimaa.younus\2022-11-16_20-12-49_UTC.jpg,posts/fatimaa.younus\2022-11-16_20-12-49_UTC.jpg,2022-11-16 20:12:49,GraphImage,[],False,,,
